Volatility 3 Framework 2.7.0

PID	Process	Base	Size	Name	Path	LoadTime	File output

260	smss.exe	0x47640000	0x13000	smss.exe	\SystemRoot\System32\smss.exe	N/A	Disabled
260	smss.exe	0x76e50000	0x142000	ntdll.dll	C:\Windows\SYSTEM32\ntdll.dll	N/A	Disabled
340	csrss.exe	0x4a5a0000	0x5000	csrss.exe	C:\Windows\system32\csrss.exe	N/A	Disabled
340	csrss.exe	0x76e50000	0x142000	ntdll.dll	C:\Windows\SYSTEM32\ntdll.dll	N/A	Disabled
340	csrss.exe	0x74fa0000	0xd000	CSRSRV.dll	C:\Windows\system32\CSRSRV.dll	2018-10-23 08:29:21.000000 	Disabled
340	csrss.exe	0x74f90000	0xe000	basesrv.DLL	C:\Windows\system32\basesrv.DLL	2018-10-23 08:29:21.000000 	Disabled
340	csrss.exe	0x74f60000	0x2c000	winsrv.DLL	C:\Windows\system32\winsrv.DLL	2018-10-23 08:29:22.000000 	Disabled
340	csrss.exe	0x75430000	0xc9000	USER32.dll	C:\Windows\system32\USER32.dll	2018-10-23 08:29:22.000000 	Disabled
340	csrss.exe	0x762d0000	0x4e000	GDI32.dll	C:\Windows\system32\GDI32.dll	2018-10-23 08:29:22.000000 	Disabled
340	csrss.exe	0x76980000	0xd5000	kernel32.dll	C:\Windows\SYSTEM32\kernel32.dll	2018-10-23 08:29:22.000000 	Disabled
340	csrss.exe	0x75050000	0x4b000	KERNELBASE.dll	C:\Windows\system32\KERNELBASE.dll	2018-10-23 08:29:22.000000 	Disabled
340	csrss.exe	0x75280000	0xa000	LPK.dll	C:\Windows\system32\LPK.dll	2018-10-23 08:29:22.000000 	Disabled
340	csrss.exe	0x76fe0000	0x9d000	USP10.dll	C:\Windows\system32\USP10.dll	2018-10-23 08:29:22.000000 	Disabled
340	csrss.exe	0x75290000	0xac000	msvcrt.dll	C:\Windows\system32\msvcrt.dll	2018-10-23 08:29:22.000000 	Disabled
340	csrss.exe	0x74f50000	0x9000	sxssrv.DLL	C:\Windows\system32\sxssrv.DLL	2018-10-23 08:29:23.000000 	Disabled
340	csrss.exe	0x74ea0000	0x5f000	sxs.dll	C:\Windows\system32\sxs.dll	2018-10-23 08:29:25.000000 	Disabled
340	csrss.exe	0x76660000	0xa2000	RPCRT4.dll	C:\Windows\system32\RPCRT4.dll	2018-10-23 08:29:25.000000 	Disabled
340	csrss.exe	0x74e90000	0xc000	CRYPTBASE.dll	C:\Windows\system32\CRYPTBASE.dll	2018-10-23 08:29:25.000000 	Disabled
380	csrss.exe	0x4a5a0000	0x5000	csrss.exe	C:\Windows\system32\csrss.exe	N/A	Disabled
380	csrss.exe	0x76e50000	0x142000	ntdll.dll	C:\Windows\SYSTEM32\ntdll.dll	N/A	Disabled
380	csrss.exe	0x74fa0000	0xd000	CSRSRV.dll	C:\Windows\system32\CSRSRV.dll	2018-10-23 08:29:23.000000 	Disabled
380	csrss.exe	0x74f90000	0xe000	basesrv.DLL	C:\Windows\system32\basesrv.DLL	2018-10-23 08:29:23.000000 	Disabled
380	csrss.exe	0x74f60000	0x2c000	winsrv.DLL	C:\Windows\system32\winsrv.DLL	2018-10-23 08:29:23.000000 	Disabled
380	csrss.exe	0x75430000	0xc9000	USER32.dll	C:\Windows\system32\USER32.dll	2018-10-23 08:29:23.000000 	Disabled
380	csrss.exe	0x762d0000	0x4e000	GDI32.dll	C:\Windows\system32\GDI32.dll	2018-10-23 08:29:23.000000 	Disabled
380	csrss.exe	0x76980000	0xd5000	kernel32.dll	C:\Windows\SYSTEM32\kernel32.dll	2018-10-23 08:29:23.000000 	Disabled
380	csrss.exe	0x75050000	0x4b000	KERNELBASE.dll	C:\Windows\system32\KERNELBASE.dll	2018-10-23 08:29:23.000000 	Disabled
380	csrss.exe	0x75280000	0xa000	LPK.dll	C:\Windows\system32\LPK.dll	2018-10-23 08:29:23.000000 	Disabled
380	csrss.exe	0x76fe0000	0x9d000	USP10.dll	C:\Windows\system32\USP10.dll	2018-10-23 08:29:23.000000 	Disabled
380	csrss.exe	0x75290000	0xac000	msvcrt.dll	C:\Windows\system32\msvcrt.dll	2018-10-23 08:29:23.000000 	Disabled
380	csrss.exe	0x74f50000	0x9000	sxssrv.DLL	C:\Windows\system32\sxssrv.DLL	2018-10-23 08:29:23.000000 	Disabled
380	csrss.exe	0x74ea0000	0x5f000	sxs.dll	C:\Windows\system32\sxs.dll	2018-10-23 08:29:32.000000 	Disabled
380	csrss.exe	0x76660000	0xa2000	RPCRT4.dll	C:\Windows\system32\RPCRT4.dll	2018-10-23 08:29:32.000000 	Disabled
380	csrss.exe	0x74e90000	0xc000	CRYPTBASE.dll	C:\Windows\system32\CRYPTBASE.dll	2018-10-23 08:29:32.000000 	Disabled
380	csrss.exe	0x76380000	0xa1000	ADVAPI32.dll	C:\Windows\system32\ADVAPI32.dll	2018-10-23 08:30:18.000000 	Disabled
380	csrss.exe	0x762b0000	0x19000	sechost.dll	C:\Windows\SYSTEM32\sechost.dll	2018-10-23 08:30:18.000000 	Disabled
388	wininit.exe	0xb20000	0x1a000	wininit.exe	C:\Windows\system32\wininit.exe	N/A	Disabled
388	wininit.exe	0x76e50000	0x142000	ntdll.dll	C:\Windows\SYSTEM32\ntdll.dll	N/A	Disabled
388	wininit.exe	0x76980000	0xd5000	kernel32.dll	C:\Windows\system32\kernel32.dll	2018-10-23 08:29:23.000000 	Disabled
388	wininit.exe	0x75050000	0x4b000	KERNELBASE.dll	C:\Windows\system32\KERNELBASE.dll	2018-10-23 08:29:23.000000 	Disabled
388	wininit.exe	0x75430000	0xc9000	USER32.dll	C:\Windows\system32\USER32.dll	2018-10-23 08:29:23.000000 	Disabled
388	wininit.exe	0x762d0000	0x4e000	GDI32.dll	C:\Windows\system32\GDI32.dll	2018-10-23 08:29:23.000000 	Disabled
388	wininit.exe	0x75280000	0xa000	LPK.dll	C:\Windows\system32\LPK.dll	2018-10-23 08:29:23.000000 	Disabled
388	wininit.exe	0x76fe0000	0x9d000	USP10.dll	C:\Windows\system32\USP10.dll	2018-10-23 08:29:23.000000 	Disabled
388	wininit.exe	0x75290000	0xac000	msvcrt.dll	C:\Windows\system32\msvcrt.dll	2018-10-23 08:29:23.000000 	Disabled
388	wininit.exe	0x76660000	0xa2000	RPCRT4.dll	C:\Windows\system32\RPCRT4.dll	2018-10-23 08:29:23.000000 	Disabled
388	wininit.exe	0x762b0000	0x19000	sechost.dll	C:\Windows\SYSTEM32\sechost.dll	2018-10-23 08:29:23.000000 	Disabled
388	wininit.exe	0x74f10000	0xb000	profapi.dll	C:\Windows\system32\profapi.dll	2018-10-23 08:29:23.000000 	Disabled
388	wininit.exe	0x75340000	0x1f000	IMM32.DLL	C:\Windows\system32\IMM32.DLL	2018-10-23 08:29:23.000000 	Disabled
388	wininit.exe	0x75360000	0xcd000	MSCTF.dll	C:\Windows\system32\MSCTF.dll	2018-10-23 08:29:23.000000 	Disabled
388	wininit.exe	0x74f00000	0xe000	RpcRtRemote.dll	C:\Windows\system32\RpcRtRemote.dll	2018-10-23 08:29:24.000000 	Disabled
388	wininit.exe	0x74e40000	0x4c000	apphelp.dll	C:\Windows\system32\apphelp.dll	2018-10-23 08:29:25.000000 	Disabled
388	wininit.exe	0x74e90000	0xc000	CRYPTBASE.dll	C:\Windows\system32\CRYPTBASE.dll	2018-10-23 08:29:30.000000 	Disabled
388	wininit.exe	0x76fa0000	0x35000	WS2_32.dll	C:\Windows\system32\WS2_32.dll	2018-10-23 08:29:32.000000 	Disabled
388	wininit.exe	0x76320000	0x6000	NSI.dll	C:\Windows\system32\NSI.dll	2018-10-23 08:29:32.000000 	Disabled
388	wininit.exe	0x74960000	0x3c000	mswsock.dll	C:\Windows\system32\mswsock.dll	2018-10-23 08:29:32.000000 	Disabled
388	wininit.exe	0x74440000	0x5000	wshtcpip.dll	C:\Windows\System32\wshtcpip.dll	2018-10-23 08:29:32.000000 	Disabled
388	wininit.exe	0x74950000	0x6000	wship6.dll	C:\Windows\System32\wship6.dll	2018-10-23 08:29:32.000000 	Disabled
388	wininit.exe	0x74c20000	0x8000	secur32.dll	C:\Windows\system32\secur32.dll	2018-10-23 08:29:32.000000 	Disabled
388	wininit.exe	0x74e20000	0x1b000	SSPICLI.DLL	C:\Windows\system32\SSPICLI.DLL	2018-10-23 08:29:32.000000 	Disabled
388	wininit.exe	0x74630000	0x8000	credssp.dll	C:\Windows\system32\credssp.dll	2018-10-23 08:29:32.000000 	Disabled
388	wininit.exe	0x76380000	0xa1000	ADVAPI32.dll	C:\Windows\system32\ADVAPI32.dll	2018-10-23 08:29:35.000000 	Disabled
424	winlogon.exe	0xbb0000	0x4c000	winlogon.exe	C:\Windows\system32\winlogon.exe	N/A	Disabled
424	winlogon.exe	0x76e50000	0x142000	ntdll.dll	C:\Windows\SYSTEM32\ntdll.dll	N/A	Disabled
424	winlogon.exe	0x76980000	0xd5000	kernel32.dll	C:\Windows\system32\kernel32.dll	2018-10-23 08:29:23.000000 	Disabled
424	winlogon.exe	0x75050000	0x4b000	KERNELBASE.dll	C:\Windows\system32\KERNELBASE.dll	2018-10-23 08:29:23.000000 	Disabled
424	winlogon.exe	0x75430000	0xc9000	USER32.dll	C:\Windows\system32\USER32.dll	2018-10-23 08:29:23.000000 	Disabled
424	winlogon.exe	0x762d0000	0x4e000	GDI32.dll	C:\Windows\system32\GDI32.dll	2018-10-23 08:29:23.000000 	Disabled
424	winlogon.exe	0x75280000	0xa000	LPK.dll	C:\Windows\system32\LPK.dll	2018-10-23 08:29:23.000000 	Disabled
424	winlogon.exe	0x76fe0000	0x9d000	USP10.dll	C:\Windows\system32\USP10.dll	2018-10-23 08:29:23.000000 	Disabled
424	winlogon.exe	0x75290000	0xac000	msvcrt.dll	C:\Windows\system32\msvcrt.dll	2018-10-23 08:29:23.000000 	Disabled
424	winlogon.exe	0x74f20000	0x29000	WINSTA.dll	C:\Windows\system32\WINSTA.dll	2018-10-23 08:29:23.000000 	Disabled
424	winlogon.exe	0x76660000	0xa2000	RPCRT4.dll	C:\Windows\system32\RPCRT4.dll	2018-10-23 08:29:23.000000 	Disabled
424	winlogon.exe	0x75340000	0x1f000	IMM32.DLL	C:\Windows\system32\IMM32.DLL	2018-10-23 08:29:23.000000 	Disabled
424	winlogon.exe	0x75360000	0xcd000	MSCTF.dll	C:\Windows\system32\MSCTF.dll	2018-10-23 08:29:23.000000 	Disabled
424	winlogon.exe	0x76380000	0xa1000	ADVAPI32.dll	C:\Windows\system32\ADVAPI32.dll	2018-10-23 08:29:24.000000 	Disabled
424	winlogon.exe	0x762b0000	0x19000	sechost.dll	C:\Windows\SYSTEM32\sechost.dll	2018-10-23 08:29:24.000000 	Disabled
424	winlogon.exe	0x74f10000	0xb000	profapi.dll	C:\Windows\system32\profapi.dll	2018-10-23 08:29:24.000000 	Disabled
424	winlogon.exe	0x74f00000	0xe000	RpcRtRemote.dll	C:\Windows\system32\RpcRtRemote.dll	2018-10-23 08:29:24.000000 	Disabled
424	winlogon.exe	0x74e40000	0x4c000	apphelp.dll	C:\Windows\system32\apphelp.dll	2018-10-23 08:29:32.000000 	Disabled
424	winlogon.exe	0x72eb0000	0x8000	UXINIT.dll	C:\Windows\system32\UXINIT.dll	2018-10-23 08:29:40.000000 	Disabled
424	winlogon.exe	0x73a10000	0x40000	UxTheme.dll	C:\Windows\system32\UxTheme.dll	2018-10-23 08:29:40.000000 	Disabled
424	winlogon.exe	0x749a0000	0x17000	CRYPTSP.dll	C:\Windows\system32\CRYPTSP.dll	2018-10-23 08:29:40.000000 	Disabled
424	winlogon.exe	0x74730000	0x3b000	rsaenh.dll	C:\Windows\system32\rsaenh.dll	2018-10-23 08:29:40.000000 	Disabled
424	winlogon.exe	0x74e90000	0xc000	CRYPTBASE.dll	C:\Windows\system32\CRYPTBASE.dll	2018-10-23 08:29:40.000000 	Disabled
424	winlogon.exe	0x735d0000	0x130000	WindowsCodecs.dll	C:\Windows\system32\WindowsCodecs.dll	2018-10-23 08:29:40.000000 	Disabled
424	winlogon.exe	0x75500000	0x15d000	ole32.dll	C:\Windows\system32\ole32.dll	2018-10-23 08:29:40.000000 	Disabled
424	winlogon.exe	0x73520000	0xf000	wkscli.dll	C:\Windows\system32\wkscli.dll	2018-10-23 08:29:40.000000 	Disabled
424	winlogon.exe	0x74a70000	0x2b000	netjoin.dll	C:\Windows\system32\netjoin.dll	2018-10-23 08:29:40.000000 	Disabled
424	winlogon.exe	0x73530000	0x9000	netutils.dll	C:\Windows\system32\netutils.dll	2018-10-23 08:29:40.000000 	Disabled
424	winlogon.exe	0x74e20000	0x1b000	SspiCli.dll	C:\Windows\system32\SspiCli.dll	2018-10-23 08:29:52.000000 	Disabled
424	winlogon.exe	0x730b0000	0xa000	slc.dll	C:\Windows\system32\slc.dll	2018-10-23 08:29:55.000000 	Disabled
424	winlogon.exe	0x74360000	0x12000	MPR.dll	C:\Windows\system32\MPR.dll	2018-10-23 08:30:04.000000 	Disabled
484	services.exe	0xa80000	0x41000	services.exe	C:\Windows\system32\services.exe	N/A	Disabled
484	services.exe	0x76e50000	0x142000	ntdll.dll	C:\Windows\SYSTEM32\ntdll.dll	N/A	Disabled
484	services.exe	0x76980000	0xd5000	kernel32.dll	C:\Windows\system32\kernel32.dll	2018-10-23 08:29:25.000000 	Disabled
484	services.exe	0x75050000	0x4b000	KERNELBASE.dll	C:\Windows\system32\KERNELBASE.dll	2018-10-23 08:29:25.000000 	Disabled
484	services.exe	0x75290000	0xac000	msvcrt.dll	C:\Windows\system32\msvcrt.dll	2018-10-23 08:29:25.000000 	Disabled
484	services.exe	0x76660000	0xa2000	RPCRT4.dll	C:\Windows\system32\RPCRT4.dll	2018-10-23 08:29:25.000000 	Disabled
484	services.exe	0x74e20000	0x1b000	SspiCli.dll	C:\Windows\system32\SspiCli.dll	2018-10-23 08:29:25.000000 	Disabled
484	services.exe	0x74f10000	0xb000	profapi.dll	C:\Windows\system32\profapi.dll	2018-10-23 08:29:25.000000 	Disabled
484	services.exe	0x762b0000	0x19000	sechost.dll	C:\Windows\SYSTEM32\sechost.dll	2018-10-23 08:29:25.000000 	Disabled
484	services.exe	0x74e90000	0xc000	CRYPTBASE.dll	C:\Windows\system32\CRYPTBASE.dll	2018-10-23 08:29:25.000000 	Disabled
484	services.exe	0x74cd0000	0xf000	scext.dll	C:\Windows\system32\scext.dll	2018-10-23 08:29:25.000000 	Disabled
484	services.exe	0x75430000	0xc9000	USER32.dll	C:\Windows\system32\USER32.dll	2018-10-23 08:29:25.000000 	Disabled
484	services.exe	0x762d0000	0x4e000	GDI32.dll	C:\Windows\system32\GDI32.dll	2018-10-23 08:29:25.000000 	Disabled
484	services.exe	0x75280000	0xa000	LPK.dll	C:\Windows\system32\LPK.dll	2018-10-23 08:29:25.000000 	Disabled
484	services.exe	0x76fe0000	0x9d000	USP10.dll	C:\Windows\system32\USP10.dll	2018-10-23 08:29:25.000000 	Disabled
484	services.exe	0x74c20000	0x8000	Secur32.dll	C:\Windows\system32\Secur32.dll	2018-10-23 08:29:26.000000 	Disabled
484	services.exe	0x74bd0000	0x4e000	SCESRV.dll	C:\Windows\system32\SCESRV.dll	2018-10-23 08:29:26.000000 	Disabled
484	services.exe	0x74b40000	0x19000	srvcli.dll	C:\Windows\system32\srvcli.dll	2018-10-23 08:29:26.000000 	Disabled
484	services.exe	0x75340000	0x1f000	IMM32.DLL	C:\Windows\system32\IMM32.DLL	2018-10-23 08:29:26.000000 	Disabled
484	services.exe	0x75360000	0xcd000	MSCTF.dll	C:\Windows\system32\MSCTF.dll	2018-10-23 08:29:26.000000 	Disabled
484	services.exe	0x74f00000	0xe000	RpcRtRemote.dll	C:\Windows\system32\RpcRtRemote.dll	2018-10-23 08:29:30.000000 	Disabled
484	services.exe	0x74630000	0x8000	credssp.dll	C:\Windows\system32\credssp.dll	2018-10-23 08:29:30.000000 	Disabled
484	services.exe	0x74b10000	0x1b000	AUTHZ.dll	C:\Windows\system32\AUTHZ.dll	2018-10-23 08:29:30.000000 	Disabled
484	services.exe	0x74600000	0x2d000	UBPM.dll	C:\Windows\system32\UBPM.dll	2018-10-23 08:29:30.000000 	Disabled
484	services.exe	0x76380000	0xa1000	ADVAPI32.dll	C:\Windows\system32\ADVAPI32.dll	2018-10-23 08:29:30.000000 	Disabled
484	services.exe	0x74e40000	0x4c000	apphelp.dll	C:\Windows\system32\apphelp.dll	2018-10-23 08:29:30.000000 	Disabled
484	services.exe	0x74430000	0xd000	WTSAPI32.dll	C:\Windows\system32\WTSAPI32.dll	2018-10-23 08:29:43.000000 	Disabled
484	services.exe	0x74f20000	0x29000	WINSTA.dll	C:\Windows\system32\WINSTA.dll	2018-10-23 08:29:43.000000 	Disabled
484	services.exe	0x76fa0000	0x35000	WS2_32.dll	C:\Windows\system32\WS2_32.dll	2018-10-23 08:29:50.000000 	Disabled
484	services.exe	0x76320000	0x6000	NSI.dll	C:\Windows\system32\NSI.dll	2018-10-23 08:29:50.000000 	Disabled
484	services.exe	0x74960000	0x3c000	mswsock.dll	C:\Windows\system32\mswsock.dll	2018-10-23 08:29:50.000000 	Disabled
484	services.exe	0x74440000	0x5000	wshtcpip.dll	C:\Windows\System32\wshtcpip.dll	2018-10-23 08:29:50.000000 	Disabled
484	services.exe	0x74950000	0x6000	wship6.dll	C:\Windows\System32\wship6.dll	2018-10-23 08:29:50.000000 	Disabled
492	lsass.exe	0x5b0000	0x9000	lsass.exe	C:\Windows\system32\lsass.exe	N/A	Disabled
492	lsass.exe	0x76e50000	0x142000	ntdll.dll	C:\Windows\SYSTEM32\ntdll.dll	N/A	Disabled
492	lsass.exe	0x76980000	0xd5000	kernel32.dll	C:\Windows\system32\kernel32.dll	2018-10-23 08:29:25.000000 	Disabled
492	lsass.exe	0x75050000	0x4b000	KERNELBASE.dll	C:\Windows\system32\KERNELBASE.dll	2018-10-23 08:29:25.000000 	Disabled
492	lsass.exe	0x75290000	0xac000	msvcrt.dll	C:\Windows\system32\msvcrt.dll	2018-10-23 08:29:25.000000 	Disabled
492	lsass.exe	0x76660000	0xa2000	RPCRT4.dll	C:\Windows\system32\RPCRT4.dll	2018-10-23 08:29:25.000000 	Disabled
492	lsass.exe	0x74e10000	0x7000	SspiSrv.dll	C:\Windows\system32\SspiSrv.dll	2018-10-23 08:29:25.000000 	Disabled
492	lsass.exe	0x74cf0000	0x106000	lsasrv.dll	C:\Windows\system32\lsasrv.dll	2018-10-23 08:29:25.000000 	Disabled
492	lsass.exe	0x762b0000	0x19000	sechost.dll	C:\Windows\SYSTEM32\sechost.dll	2018-10-23 08:29:25.000000 	Disabled
492	lsass.exe	0x74e20000	0x1b000	SspiCli.dll	C:\Windows\system32\SspiCli.dll	2018-10-23 08:29:25.000000 	Disabled
492	lsass.exe	0x76380000	0xa1000	ADVAPI32.dll	C:\Windows\system32\ADVAPI32.dll	2018-10-23 08:29:25.000000 	Disabled
492	lsass.exe	0x75430000	0xc9000	USER32.dll	C:\Windows\system32\USER32.dll	2018-10-23 08:29:25.000000 	Disabled
492	lsass.exe	0x762d0000	0x4e000	GDI32.dll	C:\Windows\system32\GDI32.dll	2018-10-23 08:29:25.000000 	Disabled
492	lsass.exe	0x75280000	0xa000	LPK.dll	C:\Windows\system32\LPK.dll	2018-10-23 08:29:25.000000 	Disabled
492	lsass.exe	0x76fe0000	0x9d000	USP10.dll	C:\Windows\system32\USP10.dll	2018-10-23 08:29:25.000000 	Disabled
492	lsass.exe	0x74c30000	0x91000	SAMSRV.dll	C:\Windows\system32\SAMSRV.dll	2018-10-23 08:29:26.000000 	Disabled
492	lsass.exe	0x74bb0000	0x11000	cryptdll.dll	C:\Windows\system32\cryptdll.dll	2018-10-23 08:29:26.000000 	Disabled
492	lsass.exe	0x74fb0000	0xc000	MSASN1.dll	C:\Windows\system32\MSASN1.dll	2018-10-23 08:29:26.000000 	Disabled
492	lsass.exe	0x74b60000	0x42000	wevtapi.dll	C:\Windows\system32\wevtapi.dll	2018-10-23 08:29:26.000000 	Disabled
492	lsass.exe	0x75340000	0x1f000	IMM32.DLL	C:\Windows\system32\IMM32.DLL	2018-10-23 08:29:26.000000 	Disabled
492	lsass.exe	0x75360000	0xcd000	MSCTF.dll	C:\Windows\system32\MSCTF.dll	2018-10-23 08:29:26.000000 	Disabled
492	lsass.exe	0x74b30000	0x6000	cngaudit.dll	C:\Windows\system32\cngaudit.dll	2018-10-23 08:29:26.000000 	Disabled
492	lsass.exe	0x74b10000	0x1b000	AUTHZ.dll	C:\Windows\system32\AUTHZ.dll	2018-10-23 08:29:26.000000 	Disabled
492	lsass.exe	0x74ad0000	0x39000	ncrypt.dll	C:\Windows\system32\ncrypt.dll	2018-10-23 08:29:26.000000 	Disabled
492	lsass.exe	0x74ab0000	0x17000	bcrypt.dll	C:\Windows\system32\bcrypt.dll	2018-10-23 08:29:26.000000 	Disabled
492	lsass.exe	0x74aa0000	0x2000	msprivs.DLL	C:\Windows\system32\msprivs.DLL	2018-10-23 08:29:26.000000 	Disabled
492	lsass.exe	0x74a70000	0x2b000	netjoin.dll	C:\Windows\system32\netjoin.dll	2018-10-23 08:29:27.000000 	Disabled
492	lsass.exe	0x74a50000	0x1b000	negoexts.DLL	C:\Windows\system32\negoexts.DLL	2018-10-23 08:29:27.000000 	Disabled
492	lsass.exe	0x74c20000	0x8000	Secur32.dll	C:\Windows\system32\Secur32.dll	2018-10-23 08:29:27.000000 	Disabled
492	lsass.exe	0x74e90000	0xc000	cryptbase.dll	C:\Windows\system32\cryptbase.dll	2018-10-23 08:29:27.000000 	Disabled
492	lsass.exe	0x749c0000	0x8b000	kerberos.DLL	C:\Windows\system32\kerberos.DLL	2018-10-23 08:29:27.000000 	Disabled
492	lsass.exe	0x749a0000	0x17000	CRYPTSP.dll	C:\Windows\system32\CRYPTSP.dll	2018-10-23 08:29:27.000000 	Disabled
492	lsass.exe	0x76fa0000	0x35000	WS2_32.dll	C:\Windows\system32\WS2_32.dll	2018-10-23 08:29:27.000000 	Disabled
492	lsass.exe	0x76320000	0x6000	NSI.dll	C:\Windows\system32\NSI.dll	2018-10-23 08:29:27.000000 	Disabled
492	lsass.exe	0x74960000	0x3c000	mswsock.dll	C:\Windows\system32\mswsock.dll	2018-10-23 08:29:28.000000 	Disabled
492	lsass.exe	0x74950000	0x6000	wship6.dll	C:\Windows\System32\wship6.dll	2018-10-23 08:29:28.000000 	Disabled
492	lsass.exe	0x74900000	0x43000	msv1_0.DLL	C:\Windows\system32\msv1_0.DLL	2018-10-23 08:29:28.000000 	Disabled
492	lsass.exe	0x74870000	0x8c000	netlogon.DLL	C:\Windows\system32\netlogon.DLL	2018-10-23 08:29:28.000000 	Disabled
492	lsass.exe	0x74820000	0x44000	DNSAPI.dll	C:\Windows\system32\DNSAPI.dll	2018-10-23 08:29:28.000000 	Disabled
492	lsass.exe	0x747f0000	0x22000	logoncli.dll	C:\Windows\system32\logoncli.dll	2018-10-23 08:29:28.000000 	Disabled
492	lsass.exe	0x747a0000	0x41000	schannel.DLL	C:\Windows\system32\schannel.DLL	2018-10-23 08:29:28.000000 	Disabled
492	lsass.exe	0x750a0000	0x122000	CRYPT32.dll	C:\Windows\system32\CRYPT32.dll	2018-10-23 08:29:28.000000 	Disabled
492	lsass.exe	0x74770000	0x2c000	wdigest.DLL	C:\Windows\system32\wdigest.DLL	2018-10-23 08:29:28.000000 	Disabled
492	lsass.exe	0x74730000	0x3b000	rsaenh.dll	C:\Windows\system32\rsaenh.dll	2018-10-23 08:29:28.000000 	Disabled
492	lsass.exe	0x746f0000	0x13000	tspkg.DLL	C:\Windows\system32\tspkg.DLL	2018-10-23 08:29:29.000000 	Disabled
492	lsass.exe	0x746b0000	0x34000	pku2u.DLL	C:\Windows\system32\pku2u.DLL	2018-10-23 08:29:29.000000 	Disabled
492	lsass.exe	0x74670000	0x3d000	bcryptprimitives.dll	C:\Windows\system32\bcryptprimitives.dll	2018-10-23 08:29:29.000000 	Disabled
492	lsass.exe	0x74f00000	0xe000	RpcRtRemote.dll	C:\Windows\system32\RpcRtRemote.dll	2018-10-23 08:29:29.000000 	Disabled
492	lsass.exe	0x74720000	0xd000	efslsaext.dll	C:\Windows\system32\efslsaext.dll	2018-10-23 08:29:29.000000 	Disabled
492	lsass.exe	0x74640000	0x2e000	scecli.DLL	C:\Windows\system32\scecli.DLL	2018-10-23 08:29:29.000000 	Disabled
492	lsass.exe	0x74630000	0x8000	credssp.dll	C:\Windows\system32\credssp.dll	2018-10-23 08:29:29.000000 	Disabled
492	lsass.exe	0x74f20000	0x29000	WINSTA.dll	C:\Windows\system32\WINSTA.dll	2018-10-23 08:29:30.000000 	Disabled
492	lsass.exe	0x74440000	0x5000	wshtcpip.dll	C:\Windows\System32\wshtcpip.dll	2018-10-23 08:29:41.000000 	Disabled
492	lsass.exe	0x744f0000	0x1c000	IPHLPAPI.DLL	C:\Windows\system32\IPHLPAPI.DLL	2018-10-23 08:29:52.000000 	Disabled
492	lsass.exe	0x744e0000	0x7000	WINNSI.DLL	C:\Windows\system32\WINNSI.DLL	2018-10-23 08:29:52.000000 	Disabled
492	lsass.exe	0x73530000	0x9000	netutils.dll	C:\Windows\system32\netutils.dll	2018-10-23 08:29:53.000000 	Disabled
492	lsass.exe	0x73520000	0xf000	wkscli.dll	C:\Windows\system32\wkscli.dll	2018-10-23 08:29:53.000000 	Disabled
492	lsass.exe	0x74570000	0x17000	USERENV.dll	C:\Windows\system32\USERENV.dll	2018-10-23 08:29:55.000000 	Disabled
492	lsass.exe	0x74f10000	0xb000	profapi.dll	C:\Windows\system32\profapi.dll	2018-10-23 08:29:55.000000 	Disabled
500	lsm.exe	0xd20000	0x44000	lsm.exe	C:\Windows\system32\lsm.exe	N/A	Disabled
500	lsm.exe	0x76e50000	0x142000	ntdll.dll	C:\Windows\SYSTEM32\ntdll.dll	N/A	Disabled
500	lsm.exe	0x76980000	0xd5000	kernel32.dll	C:\Windows\system32\kernel32.dll	2018-10-23 08:29:25.000000 	Disabled
500	lsm.exe	0x75050000	0x4b000	KERNELBASE.dll	C:\Windows\system32\KERNELBASE.dll	2018-10-23 08:29:25.000000 	Disabled
500	lsm.exe	0x75290000	0xac000	msvcrt.dll	C:\Windows\system32\msvcrt.dll	2018-10-23 08:29:25.000000 	Disabled
500	lsm.exe	0x762b0000	0x19000	sechost.dll	C:\Windows\SYSTEM32\sechost.dll	2018-10-23 08:29:25.000000 	Disabled
500	lsm.exe	0x76660000	0xa2000	RPCRT4.dll	C:\Windows\system32\RPCRT4.dll	2018-10-23 08:29:25.000000 	Disabled
500	lsm.exe	0x74e00000	0x7000	SYSNTFY.dll	C:\Windows\system32\SYSNTFY.dll	2018-10-23 08:29:25.000000 	Disabled
500	lsm.exe	0x74ce0000	0x6000	WMsgAPI.dll	C:\Windows\system32\WMsgAPI.dll	2018-10-23 08:29:25.000000 	Disabled
500	lsm.exe	0x74e90000	0xc000	CRYPTBASE.dll	C:\Windows\system32\CRYPTBASE.dll	2018-10-23 08:29:30.000000 	Disabled
500	lsm.exe	0x74520000	0xb000	pcwum.dll	C:\Windows\system32\pcwum.dll	2018-10-23 08:29:32.000000 	Disabled
500	lsm.exe	0x74f00000	0xe000	RpcRtRemote.dll	C:\Windows\system32\RpcRtRemote.dll	2018-10-23 08:29:32.000000 	Disabled
500	lsm.exe	0x74c20000	0x8000	secur32.dll	C:\Windows\system32\secur32.dll	2018-10-23 08:29:32.000000 	Disabled
500	lsm.exe	0x74e20000	0x1b000	SSPICLI.DLL	C:\Windows\system32\SSPICLI.DLL	2018-10-23 08:29:32.000000 	Disabled
500	lsm.exe	0x74630000	0x8000	credssp.dll	C:\Windows\system32\credssp.dll	2018-10-23 08:29:32.000000 	Disabled
